gameid,username,rating
69,SyntaxZero,6
69,Gabriel_Heroso,10
69,hybrid10118,7
69,will2357,8
69,dariokardosh,2
69,Lemonade1408,3
69,ThuleNord88,4
69,HugeyBear,6
69,DEMONWITHAGUN,0
69,aphest,0
69,PuddleOfSquirt,9
69,Smackumz,8
69,DoctorCoolness,10
69,andy24king24,0
69,Elliana2113,8
69,zanster27,0
69,nickptic,10
69,MilkyTrousers,0
69,WillSoyk,9
69,StudMuffinOP,8
69,Strop77,8
69,Amayami,0
69,T0m4550,3
69,FrostedFoxes,0
69,dragonknight4,0
69,jerry_dupont,4
69,Onrnm,9
69,maSu,8
69,PhantomSixEight,8
69,cheetz,9
69,DeeanaB,9
69,Garagor,8
69,Fud2fud,10
69,Deltard,8
69,rmcf13,0
69,Shallowborn,10
69,JermVVarfare,10
69,iliaz,10
69,Uruuz,10
69,sf2234,10
69,dannyboi765,5
69,Khalic,8
69,chucky176,9
69,fckubisoft1,10
69,ItGeraltOfRivia,3
69,Fox-Adams,10
69,nuven,10
69,Miakra,9
69,Naifinside,8
69,ChroniKonundruM,8
69,Nicknolan,10
69,The6ovnar,7
69,Raios-Rogue,1
69,kayrakaanonline,0
69,SANGUINNEX,0
69,LilTopi,8
69,Douglasfromfr,8
69,TinyR3bel,4
69,brundlemcfly,10
69,ShinishiKudo,6
69,Ginga121,2
69,Drahamus,9
69,NukeTv,3
69,SkarletGolpista,4
69,Arya977,2
69,ZzjimbozZ,4
69,Unicron666,4
69,Daniel92Oro,3
69,pogy_atom,4
69,Shenandoah,0
69,SteamingWade,0
69,lchshd,0
69,free-meerkat,3
69,PSGaming,8
69,VirtualDarKness,10
69,Gamakura,10
69,Edgarpsj,10
69,Luminox,9
69,Skywise1987,10
69,Cieloazure,6
69,ardil3sz,6
69,wolfie79,7
69,banadona,1
69,uli86,10
69,godabyss,10
69,Trespass20,9
69,Balinor22,9
69,OlgaYastrebova,10
69,MichalJeans,8
69,burakcngz,10
69,cassio_79,10
69,aladrin,2
69,IguanasSmegma,9
69,mikepatyaev,7
69,Ouas,6
69,ThiagoAlencar,8
69,pacific1,1
69,Patatata123,8
69,BonalsII,5
69,est8agent,9
69,Patayte,2
69,k3llist,6
69,VikKoba,8
69,HyruleanGeek,10
69,evrencp,10
69,bthaxton1990,8
69,Isimad73,10
69,MaxHero2000,10
69,Lord_Machine_X,10
69,Jaxgunna,10
69,Nackzx,10
69,MINATTO,10
69,AceFire1992,9
69,tiabnogard,10
69,jamsocks,10
69,alexslork,0
69,IKAOU34,6
69,Zalelenka,9
69,Menin,10
69,Aknunsus,8
69,Markky6,8
69,Seppli,7
69,CmdrLaserstrahl,2
69,Pookytookybaby,6
69,DeepOnion,5
69,MightyZen,9
69,Ilikegamez,10
69,Ebandriel,10
69,ZedarShadow,10
69,bongocat,1
69,Theangrypasta,3
69,Medicate,1
69,RandomNerd,0
69,ShaggerSouls,5
69,VasuBangera,4
69,Sanstad,0
69,neocheung,1
69,fockelot,0
69,BlitZeR_95,4
69,Jtapio,1
69,Baronesss,0
69,EsasOne,0
69,KusoGaki,3
69,Sinatrox,2
69,Helminen,0
69,SkyMeta,0
69,DavidRivera,0
69,PandaFromHell05,2
69,Darkvenom39,2
69,pdelguy,0
69,shootingstars99,0
69,Brilpoetsdoekje,0
69,Opeteh,10
69,tonyfred898,1
69,swirlsie,0
69,Saberhuman,10
69,Phatbeard,1
69,cassel,0
69,Nashkar,0
69,Madmojo,2
69,Niko_Seagull,2
69,dreamstate42,2
69,alexohmygod,0
69,Indurin,0
69,Gamemonster,1
69,justmkomsk,0
69,Papakhan,3
69,CyberRobotnix,0
69,sebassbruu,0
69,Deltium,0
69,Ronin_83,3
69,sean420,0
69,Volsyden,3
69,nosgothz,0
69,Somahjin,0
69,ActualReviewer2,0
69,lostsol,3
69,Fadomas,10
69,RaizenBS7,2
69,Baggy11,0
69,Generalxxbob,3
69,lizpie,8
69,Skyline_RJ,2
69,Eloyjf,0
69,Xadrian,1
69,Xiricon,0
69,AlecFair,8
69,Allercon,7
69,Chempion1,7
69,nik_mantz,2
69,arturobugarin90,8
69,matteume,3
69,Wrenchy,5
69,DmitryJay,7
69,ShakesBeer,5
69,Yeeezy911,3
69,Yoteco,1
69,marcos83,8
69,Gioacco,1
69,ANTIANTHEM,0
69,Serg13,0
69,kaancag,2
69,sjk293,8
69,Moolah,8
69,rosnk30,5
69,Zegram33,9
69,artardmoshea,5
69,SWERY_51,2
69,Vonsaberhagen,2
69,Seletman,3
69,Deebus,2
69,EIIsworth,0
69,Br_AgSs,3
69,Joker_14_pt,1
69,ZARAON,5
69,philip1212,1
69,Oleratos,10
69,Macaquinho,7
69,Ruzaky,0
69,Deedr1234,4
69,Australian-Dark,8
69,norse,7
69,Flynnn,1
69,Jimmie_MCGuffin,10
69,Gaz,4
69,TheDictator01,8
69,Martinakara,3
69,BondMonster,4
69,mrpavlikov,4
69,Steyraus,3
72,Underpants158,6
72,AkaySama,8
73,dyniek,10
73,AviReeve,10
73,TheQuietGamer,4
73,gypsygib,10
73,spaceit,10
73,epicgamerrevew,10
73,zickosLV,10
73,LengeLenge,10
73,Soulblade,10
73,VahNabooty,8
73,AybertoKing,10
73,MCDelaware,10
73,veryelitehacker,10
73,Feriatus,10
73,Fives,10
73,InternetPerson1,8
73,Cagny,10
73,RusTIsland,10
73,madoa,10
73,pegueritos,10
73,Kura_mi_Qnko,10
73,Jayabi,1
73,humunguschungus,4
73,Gadlajk,0
73,Mamm_a,10
73,BeardyMike,1
73,AshmasterXX,3
73,YourMumWashes,0
73,marchie_dhp,0
73,atjanta,1
73,Haosinlama,1
73,wiski,8
73,myszon,10
73,ElMasheen,0
73,PhenomGhost,1
73,bochkaRU,0
73,DimaFidel,0
73,DEMONWITHAGUN,0
73,Hides-His-Heart,0
73,Espador,0
73,WOLF540,0
73,belizor,0
73,DigitalHawk,7
73,DeusAeternus,5
73,aphest,0
73,HiJaTsU,10
73,Zungrix,7
73,CrustyDemon,10
73,Samurai-King,8
73,Deletedi1,10
73,Althanayr,10
73,Yeet_lord17,10
73,Jsalavert07,5
73,CraigEchols,9
73,OneDeadPixel,9
73,bergameno,9
73,Asmodeus,10
73,Caustic_Reaper,8
73,Swesco,10
73,BobGame,9
73,CnCRivals,10
73,geromite,1
73,Crazybasil,4
73,Tecneek,9
73,MatamesiQuieres,0
73,kNaCk2BaByEe,5
73,Tornation,10
73,jeanphilt,7
73,ExiledHunter93,10
73,bloodvoodoo,10
73,cottemann,8
73,PaulCharles,10
73,5q1d,10
73,Eugol,10
73,SDSLeon,10
73,Djwoods23,4
73,GeorgeOrwell,10
73,prodenied,10
73,kraenk,10
73,Jkfyre,8
73,kiddr121,10
73,HTGamer,7
73,DrZomboid,10
73,SPARTAN_M90,10
73,UsersOFthisSTPD,10
73,Paulo969,0
73,Alex_Nodo,9
73,Samuel2003,10
73,NavyBean,10
73,Legion_19,9
73,Queen_Potatocat,10
73,ThatOneHui,9
73,LordSnuuh,0
73,egoBorder,9
73,meguy2661,7
73,BeboFett,6
73,chittywok,7
73,Inconnux,2
73,Fairbottom,6
73,OnlyOneHere,8
73,TobyG,6
73,Daniel_64,8
73,MachineMan1992,4
73,Caerleon,5
73,sloeginz,6
73,Chowjust,7
73,chrisse989,10
73,Bitek,7
73,RidleayRomero,8
73,vahn,6
73,shadowstormone,0
73,Prosto_rus,0
73,RaidenMK3,1
73,PlagueasusPlays,7
73,SaNoToBgsAndLgs,3
73,Drummerboy51088,7
73,HopOn,8
73,TaxiPone,3
73,Bloodish,9
73,skiits8,9
73,slanepalacinke,8
73,GamergodsFail,9
73,brandonb7,9
73,Jarhead335,8
73,Luccama,10
73,Kargun,8
73,megumin_OwO,7
73,Superdump,9
73,JuanCema,7
73,CptPileDriver,3
73,Katalkyste,5
73,Black_D0g,8
73,Bujikan92,3
73,DillholeMcRib,1
73,Wander22,8
73,Riats,8
73,suzuki,0
73,kyle_the_banana,8
73,freakingidea,9
73,BarelyLewd,5
73,rodericrinehart,7
73,Brilpoetsdoekje,0
73,gq_foine,0
73,KyoshiLoneheart,0
73,kuczmcym,2
73,AetherPlanet,8
73,omar_boflot,7
73,Gamepro34,0
73,TheGuyFromEarth,6
73,kadim19rus,0
73,kratorius,6
73,zurke1233,9
73,FPS_lover,10
73,JohnMikael,10
73,Mshoults33,8
73,XDown,9
73,SpookyStalin,9
73,Ulex,5
73,Jarcon,5
73,m1ghty0wl,8
73,viroodiem,0
73,jorgerico,0
73,Diewhy,7
73,dfhhfdafhdhfda,0
73,ALonerGuy995,1
73,Itsamine,0
73,Allhonesty,0
73,Menni,7
73,Thehybridsoldie,0
73,Downplug,2
73,Bennydaboy007,1
73,SASISTER998,0
73,Crewe655,4
73,SchroederRock,7
73,M0NST3R_G4MING,4
73,KiwiRatesStuff,7
73,TonyTerror,3
73,donjcast002,4
73,sityoazzdown,8
73,FrostedFoxes,6
73,Kissune,1
73,ShadowKnight734,6
73,Folmer,4
73,TheFactsDude,0
73,Zeest,3
73,trds,10
73,LuiGardner,7
73,jacob4,10
73,Gorehound,0
73,Maxttvd,10
73,LordOMO,8
73,JoseVeras11,9
73,eded9999,8
73,UkaAku,8
73,nandika,9
73,elchampi,7
73,Smithy118247,8
73,Vanyak,7
73,jppgarcia,0
73,Luposlipaphobia,3
73,Coop123,8
73,Red_Spectre,6
73,wayne2099,10
73,Akselis,5
73,grizzyGR,9
73,ILoveBF1,8
73,Firmamento,10
73,mr-NachoMen,1
73,Bersk,8
73,Soutlite,10
73,Alexma1,7
73,Yorwhor3,8
73,kc0321,9
73,Skydog,1
73,shostakn,6
73,Stupid-rreo,9
73,Wemightdisagree,7
73,Bonjourette,10
73,masterclock,9
73,Ellaranjinha,10
73,Lewis-Angelo,9
73,Elite_Soldier,7
73,iiCe89,10
73,tariq_almandhar,8
73,TiagoU1028,10
73,th3_antivist_,10
73,PigbyYT,9
73,Tavo1994,0
73,Alysonsouza,10
73,xMaruPL,10
73,pbombarda31,10
73,50B3R4N0,10
73,jinv,4
73,TheFreeman148,7
73,SrPepe,8
73,Crashfoy228,9
73,AwesomeMan172,7
73,XERECADEPOMBO,10
73,ArthurH92,9
73,Commodore_64,0
73,MIstArSArff,8
73,Nameless2131,7
73,ne0tic,10
73,omerakyuz1999,0
73,Envock,8
73,Kostas101,8
73,kostokc,10
73,Shin-O,8
73,DengKevin,8
73,thenoobbob,1
73,Demon_God,8
73,thiago2103,4
73,bthaxton1990,8
73,ivanKlimanov,9
73,Matvey_Z,4
73,Patrick73,4
73,DataVeinGaming,9
73,lvlansurio,10
73,scata,10
73,stiglitzz,5
73,Floosticky,8
73,Megabmin,8
73,Turbodowg,8
73,wayne_posh,8
73,Sunykamey,4
73,Moodysn,10
73,shaggx83,5
73,arostislavna,0
73,T-Razor,8
73,Criscross,9
73,GamerDylan,7
73,Australian-Dark,0
73,ElMonforte26,10
73,Ajamovik,10
73,5150-Gonzo,0
73,MrMerdur,3
73,DerGluffy,8
73,Infinitom,9
73,Westell,8
73,jakandjoe,6
73,Saisuke,7
73,Papotas,8
73,Amorris17,8
73,SugoiBoi69,10
73,AntonicoG,9
73,DeJviDSLO,10
73,Pedro006,7
73,pipikisLife,10
73,RyanHerofTime,8
73,Foolsome,9
73,lsmoose,9
73,Camman12,8
73,Rdgmonster,9
73,Dal_ReviewedDat,9
73,D1994LHE,10
73,Markowits,9
73,cryrobinson,10
73,SupremeGrape,10
73,Bestkiss1992,10
73,Rafazildo,10
73,T-Dog,8
73,Ivaninatore,10
73,Marcelo2506,10
73,Bnlf,10
73,KratosIsBae,8
73,yertre,6
73,Link_Priori,9
73,ariestattoo,8
73,Dgzv95123,1
73,ocinom,10
73,Belafonte,5
73,Geng1s,8
73,Monco_Carser,9
73,RiggyBell,8
73,mertyboi,9
73,Ultimagara,9
73,eagleeyeviking,5
73,The_Steep,10
73,JDemiDawg,10
73,Oldskool1337,10
73,Gamer-critic,9
73,fcadle,9
73,RB1ShadowStrike,10
73,Fireantus,8
73,Yogarine,9
73,WarmBiscuit,10
73,Dante2003,10
73,sd11,9
73,ShadowKat69,7
73,Yellowpoppit,10
73,Geek_In_Red,3
73,Peazh,10
73,Baxtercz,10
73,Numberman101,1
73,GabFire,8
73,Isjabebe,1
73,Robbie111222,3
73,Gaidys1329,4
73,AlexeyMG,8
73,v0dyryvs,10
73,Biggleboi,9
73,Fabiosimba,10
73,WillJohn46,7
73,IDXK,10
73,Cryppy,10
73,KaleSungurCrane,8
73,Villerstoune,4
73,BartiXuss,10
73,YazanSSJ4,10
73,Apexistrash,0
73,MiWaDo,10
73,firebird10355,10
73,Dougmonteiroxd,10
73,Shadymademe,0
73,Zucheto,8
73,RichardShepard,1
73,Amotlaminik,8
73,Exe139,0
73,w96trtr,8
73,ANRILEBO,10
73,DestroyerM24,8
73,INU4SH4,6
73,RafaelHeldt,5
73,kdogkdog67,10
73,DackoPlays,5
73,Rowdy69,8
73,Duncs12345,10
73,Eqz0tic,10
73,LG_Fox_Brazil,8
73,Baron_15,7
73,stanley_tv,1
73,BOGOMEGO49,4
73,Fana-du-jeu,5
73,Bababobie18283,10
75,Madbeast8,8
75,Brody_Low,8
75,RedWulfr,6
75,TheCornflex,6
75,MEMESAREPEOPLE,9
75,alexmanea,7
75,18Xq8Rtutehc,6
75,AnonJ,6
75,stamito,8
75,masterjohnson1,9
75,MASTERWHOPPER,5
75,MaxPayneIsGod,3
75,Mosh603,8
75,dohgeh,6
75,tsakiym,4
75,ElektroDragon,10
75,Nel,8
75,Jarhead335,7
75,Dionysus777,5
75,DeusXCom,9
75,Sparkticle,8
75,sparriskrigaren,5
75,brows76,6
75,rodericrinehart,7
75,drlowdon,6
75,SuperKing,7
75,pir8pat,4
75,xMedusax,9
75,True_Reclaimer,10
75,VickTorrie,10
75,Makaveli,9
75,seriimac,7
75,Faceless2015,8
75,hb1209,10
75,hoppypoppy1,8
75,AvxrageJoe,6
75,TheDictator,2
75,naveedesahar,4
75,chadflowers,9
75,Turbodowg,0
75,LetsDoThis305,8
75,wsacramoni,6
75,miteshu,9
75,Trunks252,7
76,SplitMind,8
76,VanCan72,8
76,hanz123,10
76,KSortin,9
76,Underpants158,7
76,sneakysnake128,5
76,sityoazzdown,7
76,TheDarkNerd,9
82,Daveisonline,10
82,steamcrusader,10
108,keithyboy2015,9
121,Alex_Pilgrim008,7
122,barcsb,5
123,lisabarnes,9
124,FriedConsole,9
127,Drifter616,3
127,Easyman,6
127,toto1511,10
127,AlexandrePursui,1
127,clanky9,6
127,johandresdavid2,10
127,Exodus998,1
127,InGenGamer,0
127,Daniel0809,2
127,inmh,1
127,Kilegendor228,8
127,Caldan58,9
127,DonJonson,0
127,hallllloo,8
127,Floosticky,9
127,AricwithanA,9
127,Bitrip,0
127,Rob1986,10
127,xlostpunkfoundx,5
127,Cardy,8
127,Novaflame76,10
127,GlacierPlayZ,0
127,sclark13,2
127,ruaxxijun,7
127,Dave-W,8
127,Charlesw222,10
127,Mtdeath,1
127,ZXstargazerxz,1
127,AaronAC,4
127,yertre,3
127,TyrIX,0
127,Mathilda94,3
127,ShakesBeer,5
127,gamingsince93,10
127,Dal_ReviewedDat,7
127,Injun,1
127,Codofwisdom,7
127,Vernichtung,0
127,TheShak,2
127,Lydera,1
127,kaymick,1
127,tellefsdal,0
127,NopdAuron,1
127,Stormtroopers02,3
127,Verosho,2
127,neolip,0
127,Supremo182,4
127,silly_monkey56,0
127,Xelluse,0
127,Maurisback,3
127,IvaN_KhaN,10
127,MrFixMX5,0
127,DERPmaster7,4
127,macscam,5
127,Isoburns,0
127,notkward,9
127,DelWolf,4
127,FrostReaper,4
127,INU4SH4,6
127,Eeemmi,3
127,ZeldoCharlie,0
127,fasher2cool,7
127,fuzywzyboomboom,4
127,The_Undula,3
127,Volsyden,5
127,Sevenfold71,5
127,Ratt36,8
127,Widowmakernt,7
127,SuperkenGaming,6
127,TheResistente,5
127,Brajzah,4
127,AbegDrall,1
127,M1tbus,7
127,Landblaster,10
127,arkisajoke,0
127,MagicManVBCA,0
127,TrustyDolphin,10
127,brunoziger,10
127,willywonkachoco,0
127,Tobyvenom,0
127,SORRIZORAQUEL,0
127,MaxV,0
127,Exterminent-17,9
127,Marh23,8
127,Lennox19,1
127,TriskelQc,1
127,CHEESEGUY,0
127,Rogue_Reaver,1
127,Commander_Wolf,2
127,Miojo_queimadu,1
127,Joker_14_pt,10
127,MrJam,9
127,Lonit,1
127,ickymettle,1
127,Dex323,5
127,ChefBess283,0
127,Linuxlady807,0
127,bluebubbles1008,10
127,SkySmartyNL,6
128,Zwoiri,5
128,Dragonfly44,7
128,Magnesium,10
128,Genjira,3
129,lmcontaldi,8
129,ourtimehascome,1
129,lalrs,0
129,ragethorn,7
129,BrupcatBR,4
129,SuperkenGaming,7
129,kurt_russell,8
129,Nathan1423,3
131,GBG_Jason,7
131,SuperkenGaming,5
131,Kumasimc,9
132,Piter_Ballack,10
132,Mikeyboy2908,5
132,Elyulian,8
132,doomfist229,0
132,SuperkenGaming,7
132,seriimac,7
132,bveracka,5
132,TatsMcGee,7
132,lakin777,0
132,dollymixtures,10
132,Swiftinian,8
132,SkyEntertain,6
132,natetheartist,2
133,GreenMachineG,5
133,SuperkenGaming,6
133,sado2020,4
133,Piter_Ballack,10
133,TatsMcGee,4
133,HIM11,0
133,fallouts,0
133,GrumpyReviewer,4
133,jackparmar,0
133,rodericrinehart,2
134,dajale,8
134,TheNastyDraw,7
134,nascent,3
134,sems1193,6
134,tonylaw74,5
134,Nerocz1,8
134,Doutzen,4
134,KayVen17,7
134,djjohnsson,6
134,aGUYtoREMEMBER,6
134,Kuroneko87,2
134,FallenHero217,7
134,AccurateReview,7
134,LongMaySheReign,7
134,Miquelsv,8
134,huss2215,7
134,LatinCritic13,6
134,ERDEM2468,1
134,ReviewsPrronas,2
134,TheCornflex,7
134,SixThreeBC,6
134,Benonline27,5
134,Uygar,7
134,Lewis-Angelo,2
134,Alvokun,5
134,ViniciusBrito,5
134,njja02,3
134,Sky-Line___,3
134,morakasper,6
134,fomazard,4
134,nnevill,8
134,Berik,7
134,Alm0,7
134,EmadF7000,6
134,DzmitryBoston,6
135,BlitZeR_95,9
135,DarrionVale,8
135,Johnny_evil2101,9
135,Jyadaus,9
135,Copzon,10
135,JuanJoker,8
135,QuietLion,10
135,KratosKong,10
135,AKthaBeast,8
135,GarethB,8
135,Connorcox1997,10
135,DanteKiller,10
135,Arodin77,7
135,awayka,9
135,Ghoster,9
135,wesker2012,6
135,Dionysus777,5
135,ReviewScope,9
135,ToshLichev,9
135,ravikrishhnan,10
135,Krizuwe,9
135,huss2215,10
135,Fedelca,9
135,lduncan27,9
135,Spartan111,9
135,PanMrkvicka,9
135,Luahanseng,9
135,TheQuietGamer,3
135,Rorsch,6
135,asfj,10
135,Flint,6
135,quotenneger,10
135,the_blueprint,5
135,aadms,8
135,Libra85,5
135,jonnyd,10
135,Asgard-Sama,10
135,Tenacidad963,10
135,Nameless2131,10
135,SPLINTERBORN,10
135,Fake-BigWeld,5
135,MeinWein,8
135,ilya_zotov24,10
135,EmreGuner,8
135,Sanicthebiatch,0
135,Gamerfolife94,10
135,Branicles,9
135,Paschke274,10
135,drongodan,10
135,SilverGriever,9
135,Alnmedray,10
135,user12,9
135,Exceon,9
135,GamersLikeABoss,8
135,Dorsia,6
135,YASIFAIZI,10
135,Verwey,10
135,BabyRants,10
135,Jaleo,9
135,El-Stresso,10
135,mefzeldernx,9
135,BenHazelden,9
135,OldSchoolReview,9
135,XxJoseManuelxX,10
135,indigobeast,9
135,Empyrea,7
135,syandicate,9
135,MEFzelder,9
135,DanishGamingGuy,9
135,vinicius77777,10
135,Nel,8
135,SKP23en,10
135,MrMoodle,8
135,josesueiro,10
135,AvxrageJoe,9
135,ACGAMESOP,9
135,Lewis-Angelo,8
135,trarantino,9
135,White,3
135,SrPepe,9
135,Shortstack_519,10
135,Dr_Unk,9
135,harryf308,9
135,brockcheese,9
135,CappuccinoGamer,9
135,chrisjones914,10
135,Zorogami,8
135,ninja_dolphin,9
135,crook,9
135,Syriamn,8
135,starmarx39,9
135,Shahid646,10
135,StarWarsMan,10
135,tennisbeast21,9
135,Juldan09,9
135,gregthreet,6
135,Cmcolin,9
135,sityoazzdown,8
135,Playrules,10
135,viegasn,9
135,Toffenuff,9
135,gud1,8
135,MoozipanCheese,10
135,SythusRATINGS,9
135,GameInterpreter,10
135,Daematune,8
135,moviegrabbag,9
135,cdasilva819,9
135,ELYK95,4
135,Alvokun,8
135,yartat,0
135,DominikCZE,9
135,PhenomHeat,9
135,shahzadkhero,10
135,Wulfbeat,8
135,Markoreido,10
135,bowlesy101,10
135,Penisvanlesbian,8
135,AlnORTIZ,9
135,extext,8
135,pwnage332,9
135,Creativita,10
135,Isaac,8
135,bjsteel,9
135,Deuterium,9
135,assassinscreed2,10
135,baalsoptio,8
135,bulletchan,8
135,Strike2,9
135,Frijol,10
135,iliasvosk,0
135,Jorge_RodriVaz,9
135,MADSAYZ,10
135,PatitoCosmico67,9
135,Sebas236,10
135,ZexenVatenkeist,9
135,dluo,9
135,kailip,9
135,JDConspirator,8
135,reubz1123,10
135,Blanche,10
135,Ishi123,10
135,skim123,7
135,XJoseManuel10X,10
135,magcakpro,8
135,DailySalesman,8
135,Playstationguy,4
135,viniciushylian,10
135,FidelGastro,10
135,LironesAlviento,9
135,MetaRogue,10
135,AndyClimax,9
135,Brainstorm123,9
135,EzioA88,10
135,Kevlar101,8
135,Moragz97,10
135,onewarmslime,8
135,SoNyght,9
135,MyTopREVIEWS_LV,9
135,GeekofGames51,9
135,Yuki_Kinomoto,9
135,che_don_john,8
135,bigboss1964,9
135,BeanLaden,10
135,folk_tylore,9
135,UnTalFredo,10
135,JKBPP,9
135,mrnice,7
135,kublay0880,8
135,Moviebuffreview,10
135,Kogia,9
135,Shabran,9
135,Exeqution,10
135,undeadmixtape,9
135,fanguychris,9
135,Sly101,9
135,eva3si0n,9
135,Jani,9
135,Mo3gottar,9
135,njja02,6
135,Nysp,4
135,LatinCritic13,10
135,Tokyochuchu,7
135,R3PL1CANT,6
135,Albirch,10
135,Pedrollelo,8
135,Lonitx,8
135,Gefestaller8451,0
135,okayokay,9
135,TatsMcGee,4
135,Cmmcfreire,8
135,tekshow,9
135,Coroneljostin,10
135,Rosco,9
135,Hashib,10
135,SaiyanKing,10
135,Sciza,9
135,Inuit_Dude,8
135,AlcorralesA,10
135,hfkpjprmpfkjrpr,9
135,Nikitosss95,10
135,MetaLegend95,10
135,Strubu,10
135,VanCan72,10
135,YigidOx2,8
135,JoelArpal,9
135,laloACw2809,10
135,Yukari,9
135,raghav123,10
135,kowalski,10
135,nascent,10
135,ConquestFellowR,10
135,DeadshotCRYSIS,9
135,GameReviews,9
135,1jamie50,10
135,UserScore,9
135,Razv,10
135,theforeveverwar,9
136,dartvuky,9
136,Luahanseng,7
136,Scottszj,1
136,assassinader200,7
136,Jbobthedog67,8
136,G0NZ0,2
136,DrannikWoW,0
136,Butterwastaken,2
136,OfficialCraft,10
136,Fincasey,10
136,potatocriticc,0
136,soooB,3
136,MaxGamer1977,6
136,nnevill,9
136,sherman6,5
136,Ajbras,8
136,HeavyMetalSloth,7
136,Nobilis1984,4
136,ClassicRPM,4
136,darthcooper,0
136,andrey1990,0
136,DanielP1990,1
136,egorushka2008,6
136,MustafaCaglar,10
136,EljeroTV,9
136,Zabaoth,8
136,mzapatero,9
136,Milad3dm,0
136,mhmdv,6
136,TheFlameBoy4,0
136,Sap-ete-10,5
136,T_leaf,4
136,DarthLoquacious,3
136,eva3si0n,6
136,2theTardis,7
136,nosebleed,3
137,SMMS,8
137,THATcreepyUncle,1
137,reallyhereshout,3
137,Instable,8
137,DG7490,9
137,PsychoShane123,8
137,Lowzone,8
137,MercenaryofHate,9
137,BlackChurch,9
137,Sneakyfox,5
137,NATHANMANHART20,10
137,raccoondaddy,10
137,BlitZeR_95,8
137,theNERO,10
137,iliasvosk,0
137,Barnes1987,10
137,Dananjoyoman,8
137,renatoelyone,6
137,Focaccia,10
137,Eduarfin,10
137,amonarith,5
137,GreenMachineG,8
137,GamingDrake,10
137,fl04ter,8
137,Kurgaan,8
137,Seilof,7
137,Haddex,7
137,1234,5
137,wavylife,6
137,GamingZen,9
137,tborney25,5
137,dkhosa,10
137,flax0174,5
137,barren_sky,6
137,Generalkeknobi,10
137,robinzvak,6
137,masterjohnson1,8
137,Guy_McDude,8
137,Juelz2014,10
137,BladeWorthy,10
137,gdiego135,8
137,drgamer,10
137,nascent,4
137,mrmadness,9
137,CubWoods15,8
137,Araiz,9
137,Morshlac,8
137,Epik_Ninnja,9
137,kjarpr0,10
137,RealMuthaF,6
137,bulger_paul,5
137,RSJohn7293,10
137,TheCornflex,8
137,tphipn,8
137,eiecctro,8
137,mergenken,8
137,alexslork,5
137,DarrionVale,9
137,Dark_Huntress,6
137,mrkp,6
137,GarethB,8
137,Br_AgSs,8
137,nnevill,9
137,jacoforma,5
137,Leontorres7,7
137,kwstas,10
137,Theepicman8,2
137,mekimberlite,1
137,Vanpire73,7
137,AbstractCat,8
137,s117,8
137,bigboss1964,9
137,TheLastofElves,9
137,Thee_Platypus,9
137,MiseryBY,8
137,joseph2975,10
137,MiseryPS4,8
137,AndyPatterson96,8
137,Levin,8
137,Fryto,7
137,felasi,4
137,Wrex1982,8
137,AvxrageJoe,9
137,AssassinsCall,9
137,tsakiym,6
137,Nestrio,8
137,DailySalesman,8
137,Ericistooop,8
137,fablis310,10
137,AntonArnold,4
137,TheLivingPotato,9
137,calo,5
137,Elitesmile101,9
137,Mangs,10
137,creepyassassin,10
137,omer123,9
137,Greghead,9
137,SolarGaming,7
137,ExpiredCodes,4
137,gud1,4
137,tomoman,10
137,Monkeyfingerjak,10
137,afrowe,9
137,hemmo1986,6
137,m0rb,6
137,miszbreesz54,8
137,bill_dep,10
137,Edduk_77,9
137,DSouls_guy,9
137,GrumpyReviewer,9
137,DonaldBelsito,8
137,aadms,8
137,rory_s,8
137,EinHenrik,8
137,coolwali,7
137,gustavorios2,6
137,Basquilly,9
137,BuyukBurak,7
137,Red-Opposom-098,3
137,WatchMyShortz,10
137,TheCartoon77,5
137,Raistx,8
137,jakobman14,9
137,Leandro36,7
137,bestuardo,8
137,Darleh,10
137,jack2059,6
137,intrepidis,7
137,Ubisoft_Forever,10
137,Pirante,6
137,Rainwhole,7
137,chrislymark,3
137,HenriqueV,4
137,MaverickXS,8
137,tjames1986,5
137,TitaniumDragon,2
137,hectorefz,5
137,aaron_x05x,9
137,Hellothere22,10
137,Alernew,9
137,mateusbatatais,10
137,Maurice1,10
137,Lazyyybone,8
137,ilya_zotov24,8
137,Alperen007,8
137,dayungvinci,7
137,AQbornking,9
137,CCC78,10
137,TheValhalla,10
137,Matodox,3
137,M9ki,8
137,Mvagrah123,10
137,DanielCorfour,6
137,cimerians,6
137,Razv,10
137,Feeder16,9
137,1234marcos,10
137,gypsygib,10
137,AbdullahOT,10
137,powernap66,9
137,REfreakk55,3
137,dreadstone,0
137,akcollector,10
137,CNS,9
137,Jonathanwhiting,10
137,Spyral251,9
137,Marty30001,10
137,daan14acdc,9
137,rodericrinehart,7
137,danield80,8
137,e1000io,9
137,BradMorgan,9
137,MartinEzy225,10
137,MazrimTaim14,6
137,Sovietkiller,7
137,DataVeinGaming,10
137,Lonitx,8
137,Menni,8
137,asfj,0
137,AndreyCloud,10
137,Infoabend,8
137,vidapirate,10
137,Blood8282,10
137,Raybel22,8
137,Longshots,9
137,Beko-Gamer,7
137,JoshLuck1995,7
137,erhanz,7
137,nuclearchainsaw,10
137,Coops,7
137,NeekReviews,9
137,Sibogy,10
137,Qurrix,10
137,Oraakkeli,9
